0.9677070065385257 0.026164291812103318 0.005838042622204862 0.00029065902716621727
0.9636739877662475 0.02943190712833156 0.0065671461510183335 0.0003269589544025043
0.9653729320857601 0.02805539568781506 0.006260004932849742 0.0003116672935749559
0.9355030304853468 0.05225646031827105 0.011659992359605882 0.0005805168367764693
0.9588495600777084 0.03334073441063108 0.007439323408510379 0.0003703821031501572
0.966178340094919 0.027402841436237946 0.006114400398189802 0.00030441807065317004
0.9677070065385257 0.026164291812103318 0.005838042622204862 0.00029065902716621727
0.916784275859724 0.0674226900754547 0.015044035634174153 0.0007489984306472097
0.9691334773652752 0.025008542685994554 0.005580160134604811 0.0002778198141251984
0.829002089982624 0.13854519935700446 0.03091361252032454 0.001539098140047054
0.9653729320857601 0.02805539568781506 0.006260004932849742 0.0003116672935749559
0.9677070065385257 0.026164291812103318 0.005838042622204862 0.00029065902716621727
0.9677070065385257 0.026164291812103318 0.005838042622204862 0.00029065902716621727
0.966178340094919 0.027402841436237946 0.006114400398189802 0.00030441807065317004
0.9313916170919523 0.05558759219098799 0.01240326834784075 0.0006175223692189106
0.9636739877662475 0.02943190712833156 0.0065671461510183335 0.0003269589544025043
0.9645385658218577 0.028731412373383922 0.006410844644163733 0.00031917716059473415
0.966178340094919 0.027402841436237946 0.006114400398189802 0.00030441807065317004
0.8475038327597195 0.12355479601672822 0.027568801422319163 0.001372569801233069
0.8637407543272564 0.11039938648400438 0.024633432786464297 0.001226426402274879
0.858563268856639 0.11459426674085543 0.025569437089978962 0.0012730273125265775
0.7372196661434222 0.2129087644261866 0.047506366703419345 0.002365202726971953
0.9691334773652752 0.025008542685994554 0.005580160134604811 0.0002778198141251984
0.9653729320857601 0.02805539568781506 0.006260004932849742 0.0003116672935749559
0.8079535991795912 0.15559901805089327 0.03471883381663425 0.0017285489528812744
0.9269251237462273 0.059206415432437806 0.013210736957254311 0.0006577238640806875
0.858563268856639 0.11459426674085543 0.025569437089978962 0.0012730273125265775
0.9645385658218577 0.028731412373383922 0.006410844644163733 0.00031917716059473415
0.9677070065385257 0.026164291812103318 0.005838042622204862 0.00029065902716621727
0.7158109132588566 0.23025447313148928 0.05137671746472155 0.0025578961449325213
0.7840702143789654 0.17494971250199226 0.03903655736849129 0.001943515750551119
0.9669559850120625 0.0267727812789901 0.0059738149743999444 0.00029741873454741945
0.9503917682606218 0.04019337052354758 0.008968353201824346 0.0004465080140063801
0.8779789250312873 0.0988633963747185 0.022059405465908635 0.0010982731280856253
0.7473372389446957 0.2047113476237295 0.04567727577948366 0.002274137652090929
0.894273654824243 0.08566114970746865 0.019113586052726107 0.000951609415562126
0.9669559850120625 0.0267727812789901 0.0059738149743999444 0.00029741873454741945
0.8003216103163876 0.16178257560686302 0.03609857200438482 0.0017972420723645645
0.8152705334529842 0.14967072268467313 0.033396052322162355 0.0016626915401802573
0.9677070065385257 0.026164291812103318 0.005838042622204862 0.00029065902716621727
0.829002089982624 0.13854519935700446 0.03091361252032454 0.001539098140047054
0.9245479829481491 0.06113241233927682 0.013640484955522685 0.0006791197570514271
0.9636739877662475 0.02943190712833156 0.0065671461510183335 0.0003269589544025043
0.8475038327597195 0.12355479601672822 0.027568801422319163 0.001372569801233069
0.8864824645006502 0.09197369479355115 0.020522105248727877 0.0010217354570709143
0.9691334773652752 0.025008542685994554 0.005580160134604811 0.0002778198141251984
0.858563268856639 0.11459426674085543 0.025569437089978962 0.0012730273125265775
0.9677070065385257 0.026164291812103318 0.005838042622204862 0.00029065902716621727
0.9618488716889435 0.030910644913805626 0.006897097149908699 0.0003433862473423038
0.8904631220929347 0.08874850332987198 0.019802467760927794 0.0009859068162657335
0.6806915003976172 0.2587087744481951 0.0577257302744298 0.002873994879757909
0.9444283047405373 0.04502506257267476 0.010046449422533996 0.0005001832642539873
0.966178340094919 0.027402841436237946 0.006114400398189802 0.00030441807065317004
0.9554974643111307 0.03605665518531818 0.008045327245916759 0.00040055325763429617
0.9047588884774764 0.07716584829329123 0.01721802808767152 0.0008572351415607033
0.9355030304853468 0.05225646031827105 0.011659992359605882 0.0005805168367764693
0.9636739877662475 0.02943190712833156 0.0065671461510183335 0.0003269589544025043
0.9669559850120625 0.0267727812789901 0.0059738149743999444 0.00029741873454741945
0.9618488716889435 0.030910644913805626 0.006897097149908699 0.0003433862473423038
0.9577737102842014 0.034212404854465535 0.007633819374239812 0.00038006548709320167
0.966178340094919 0.027402841436237946 0.006114400398189802 0.00030441807065317004
0.9653729320857601 0.02805539568781506 0.006260004932849742 0.0003116672935749559
0.966178340094919 0.027402841436237946 0.006114400398189802 0.00030441807065317004
0.916784275859724 0.0674226900754547 0.015044035634174153 0.0007489984306472097
0.8686963347846697 0.10638429716313352 0.023737545263288123 0.0011818227889085907
0.9636739877662475 0.02943190712833156 0.0065671461510183335 0.0003269589544025043
0.8779789250312873 0.0988633963747185 0.022059405465908635 0.0010982731280856253
0.8779789250312873 0.0988633963747185 0.022059405465908635 0.0010982731280856253
0.6806915003976172 0.2587087744481951 0.0577257302744298 0.002873994879757909
0.8003216103163876 0.16178257560686302 0.03609857200438482 0.0017972420723645645
